,PROVINCIA,CPROV,MUNICIPIO,CP
4237,28-MADRID,28,28091-MORATA DE TAJUÑA,28091
4238,28-MADRID,28,28092-MOSTOLES,28092
4239,28-MADRID,28,28093-NAVACERRADA,28093
4240,28-MADRID,28,28094-NAVALAFUENTE,28094
4241,28-MADRID,28,28095-NAVALAGAMELLA,28095
4242,28-MADRID,28,28096-NAVALCARNERO,28096
4243,28-MADRID,28,28097-NAVARREDONDA Y SAN MAMES,28097
4244,28-MADRID,28,28099-NAVAS DEL REY,28099
4245,28-MADRID,28,28100-NUEVO BAZTAN,28100
4246,28-MADRID,28,28101-OLMEDA DE LAS FUENTES,28101
4247,28-MADRID,28,28102-ORUSCO DE TAJUÑA,28102
4248,28-MADRID,28,28104-PARACUELLOS DE JARAMA,28104
4249,28-MADRID,28,28106-PARLA,28106
4250,28-MADRID,28,28107-PATONES,28107
4251,28-MADRID,28,28108-PEDREZUELA,28108
4252,28-MADRID,28,28109-PELAYOS DE LA PRESA,28109
4253,28-MADRID,28,28110-PERALES DE TAJUÑA,28110
4254,28-MADRID,28,28111-PEZUELA DE LAS TORRES,28111
4255,28-MADRID,28,28112-PINILLA DEL VALLE,28112
4256,28-MADRID,28,28113-PINTO,28113
4257,28-MADRID,28,28114-PIÑUECAR GANDULLAS,28114
4258,28-MADRID,28,28115-POZUELO DE ALARCON,28115
4259,28-MADRID,28,28116-POZUELO DEL REY,28116
4260,28-MADRID,28,28117-PRADENA DEL RINCON,28117
4261,28-MADRID,28,28118-PUEBLA DE LA SIERRA,28118
4262,28-MADRID,28,28185-PUENTES VIEJAS,28185
4263,28-MADRID,28,28119-QUIJORNA,28119
4264,28-MADRID,28,28120-RASCAFRIA,28120
4265,28-MADRID,28,28121-REDUEÑA,28121
4266,28-MADRID,28,28122-RIBATEJADA,28122
4267,28-MADRID,28,28123-RIVAS VACIAMADRID,28123
4268,28-MADRID,28,28124-ROBLEDILLO DE LA JARA,28124
4269,28-MADRID,28,28125-ROBLEDO DE CHAVELA,28125
4270,28-MADRID,28,28126-ROBREGORDO,28126
4271,28-MADRID,28,28128-ROZAS DE PUERTO REAL,28128
4272,28-MADRID,28,28129-SAN AGUSTIN DEL GUADALIX,28129
4273,28-MADRID,28,28130-SAN FERNANDO DE HENARES,28130
4274,28-MADRID,28,28131-SAN LORENZO DE EL ESCORIAL,28131
4275,28-MADRID,28,28132-SAN MARTIN DE LA VEGA,28132
4276,28-MADRID,28,28133-SAN MARTIN DE VALDEIGLESIAS,28133
4277,28-MADRID,28,28134-SAN SEBASTIAN DE LOS REYES,28134
4278,28-MADRID,28,28135-SANTA MARIA DE LA ALAMEDA,28135
4279,28-MADRID,28,28136-SANTORCAZ,28136
4280,28-MADRID,28,28140-SERRANILLOS DEL VALLE,28140
4281,28-MADRID,28,28141-SEVILLA LA NUEVA,28141
4282,28-MADRID,28,28143-SOMOSIERRA,28143
4283,28-MADRID,28,28144-SOTO DEL REAL,28144
4284,28-MADRID,28,28145-TALAMANCA DE JARAMA,28145
4285,28-MADRID,28,28146-TIELMES,28146
4286,28-MADRID,28,28147-TITULCIA,28147
4287,28-MADRID,28,28148-TORREJON DE ARDOZ,28148
4288,28-MADRID,28,28149-TORREJON DE LA CALZADA,28149
4289,28-MADRID,28,28150-TORREJON DE VELASCO,28150
4290,28-MADRID,28,28151-TORRELAGUNA,28151
4291,28-MADRID,28,28152-TORRELODONES,28152
4292,28-MADRID,28,28153-TORREMOCHA DE JARAMA,28153
4293,28-MADRID,28,28154-TORRES DE LA ALAMEDA,28154
4294,28-MADRID,28,28184-TRES CANTOS,28184
4295,28-MADRID,28,28155-VALDARACETE,28155
4296,28-MADRID,28,28156-VALDEAVERO,28156
4297,28-MADRID,28,28157-VALDELAGUNA,28157
4298,28-MADRID,28,28158-VALDEMANCO,28158
4299,28-MADRID,28,28159-VALDEMAQUEDA,28159
4300,28-MADRID,28,28160-VALDEMORILLO,28160
4301,28-MADRID,28,28161-VALDEMORO,28161
4302,28-MADRID,28,28162-VALDEOLMOS ALALPARDO,28162
4303,28-MADRID,28,28163-VALDEPIELAGOS,28163
4304,28-MADRID,28,28164-VALDETORRES DE JARAMA,28164
4305,28-MADRID,28,28165-VALDILECHA,28165
4306,28-MADRID,28,28166-VALVERDE DE ALCALA,28166
4307,28-MADRID,28,28167-VELILLA DE SAN ANTONIO,28167
4308,28-MADRID,28,28169-VENTURADA,28169
4309,28-MADRID,28,28171-VILLA DEL PRADO,28171
4310,28-MADRID,28,28170-VILLACONEJOS,28170
4311,28-MADRID,28,28172-VILLALBILLA,28172
4312,28-MADRID,28,28173-VILLAMANRIQUE DE TAJO,28173
4313,28-MADRID,28,28174-VILLAMANTA,28174
4314,28-MADRID,28,28175-VILLAMANTILLA,28175
4315,28-MADRID,28,28176-VILLANUEVA DE LA CAÑADA,28176
4316,28-MADRID,28,28178-VILLANUEVA DE PERALES,28178
4317,28-MADRID,28,28177-VILLANUEVA DEL PARDILLO,28177
4318,28-MADRID,28,28179-VILLAR DEL OLMO,28179
4319,28-MADRID,28,28180-VILLAREJO DE SALVANES,28180
4320,28-MADRID,28,28181-VILLAVICIOSA DE ODON,28181
4321,28-MADRID,28,28182-VILLAVIEJA DEL LOZOYA,28182
4322,28-MADRID,28,28183-ZARZALEJO,28183
4323,29-MALAGA,29,29001-ALAMEDA,29001
4324,29-MALAGA,29,29002-ALCAUCIN,29002
4325,29-MALAGA,29,29003-ALFARNATE,29003
4326,29-MALAGA,29,29004-ALFARNATEJO,29004
4327,29-MALAGA,29,29005-ALGARROBO,29005
4328,29-MALAGA,29,29006-ALGATOCIN,29006
4329,29-MALAGA,29,29007-ALHAURIN DE LA TORRE,29007
4330,29-MALAGA,29,29008-ALHAURIN EL GRANDE,29008
4331,29-MALAGA,29,29009-ALMACHAR,29009
4332,29-MALAGA,29,29010-ALMARGEN,29010
4333,29-MALAGA,29,29011-ALMOGIA,29011
4334,29-MALAGA,29,29012-ALORA,29012
4335,29-MALAGA,29,29013-ALOZAINA,29013
4336,29-MALAGA,29,29014-ALPANDEIRE,29014
4337,29-MALAGA,29,29015-ANTEQUERA,29015
4338,29-MALAGA,29,29016-ARCHEZ,29016
4339,29-MALAGA,29,29017-ARCHIDONA,29017
4340,29-MALAGA,29,29018-ARDALES,29018
4341,29-MALAGA,29,29019-ARENAS,29019
4342,29-MALAGA,29,29020-ARRIATE,29020
4343,29-MALAGA,29,29021-ATAJATE,29021
4344,29-MALAGA,29,29022-BENADALID,29022
4345,29-MALAGA,29,29023-BENAHAVIS,29023
4346,29-MALAGA,29,29024-BENALAURIA,29024
4347,29-MALAGA,29,29025-BENALMADENA,29025
4348,29-MALAGA,29,29026-BENAMARGOSA,29026
4349,29-MALAGA,29,29027-BENAMOCARRA,29027
4350,29-MALAGA,29,29028-BENAOJAN,29028
4351,29-MALAGA,29,29029-BENARRABA,29029
4352,29-MALAGA,29,29032-CAMPILLOS,29032
4353,29-MALAGA,29,29033-CANILLAS DE ACEITUNO,29033
4354,29-MALAGA,29,29034-CANILLAS DE ALBAIDA,29034
4355,29-MALAGA,29,29036-CARRATRACA,29036
4356,29-MALAGA,29,29037-CARTAJIMA,29037
4357,29-MALAGA,29,29038-CARTAMA,29038
4358,29-MALAGA,29,29039-CASABERMEJA,29039
4359,29-MALAGA,29,29040-CASARABONELA,29040
4360,29-MALAGA,29,29041-CASARES,29041
4361,29-MALAGA,29,29035-CAÑETE LA REAL,29035
4362,29-MALAGA,29,29042-COIN,29042
4363,29-MALAGA,29,29043-COLMENAR,29043
4364,29-MALAGA,29,29044-COMARES,29044
4365,29-MALAGA,29,29045-COMPETA,29045
4366,29-MALAGA,29,29046-CORTES DE LA FRONTERA,29046
4367,29-MALAGA,29,29047-CUEVAS BAJAS,29047
4368,29-MALAGA,29,29049-CUEVAS DE SAN MARCOS,29049
4369,29-MALAGA,29,29048-CUEVAS DEL BECERRO,29048
4370,29-MALAGA,29,29050-CUTAR,29050
4371,29-MALAGA,29,29030-EL BORGE,29030
4372,29-MALAGA,29,29031-EL BURGO,29031
4373,29-MALAGA,29,29051-ESTEPONA,29051
4374,29-MALAGA,29,29052-FARAJAN,29052
4375,29-MALAGA,29,29053-FRIGILIANA,29053
4376,29-MALAGA,29,29054-FUENGIROLA,29054
4377,29-MALAGA,29,29055-FUENTE DE PIEDRA,29055
4378,29-MALAGA,29,29056-GAUCIN,29056
4379,29-MALAGA,29,29057-GENALGUACIL,29057
4380,29-MALAGA,29,29058-GUARO,29058
4381,29-MALAGA,29,29059-HUMILLADERO,29059
4382,29-MALAGA,29,29060-IGUALEJA,29060
4383,29-MALAGA,29,29061-ISTAN,29061
4384,29-MALAGA,29,29062-IZNATE,29062
4385,29-MALAGA,29,29063-JIMERA DE LIBAR,29063
4386,29-MALAGA,29,29064-JUBRIQUE,29064
4387,29-MALAGA,29,29065-JUZCAR,29065
4388,29-MALAGA,29,29066-MACHARAVIAYA,29066
4389,29-MALAGA,29,29900-MALAGA,29900
4390,29-MALAGA,29,29068-MANILVA,29068
4391,29-MALAGA,29,29069-MARBELLA,29069
4392,29-MALAGA,29,29070-MIJAS,29070
4393,29-MALAGA,29,29071-MOCLINEJO,29071
4394,29-MALAGA,29,29072-MOLLINA,29072
4395,29-MALAGA,29,29073-MONDA,29073
4396,29-MALAGA,29,29101-MONTECORTO,29101
4397,29-MALAGA,29,29074-MONTEJAQUE,29074
4398,29-MALAGA,29,29075-NERJA,29075
4399,29-MALAGA,29,29076-OJEN,29076
4400,29-MALAGA,29,29077-PARAUTA,29077
4401,29-MALAGA,29,29079-PERIANA,29079
4402,29-MALAGA,29,29080-PIZARRA,29080
4403,29-MALAGA,29,29081-PUJERRA,29081
4404,29-MALAGA,29,29082-RINCON DE LA VICTORIA,29082
4405,29-MALAGA,29,29083-RIOGORDO,29083
4406,29-MALAGA,29,29084-RONDA,29084
4407,29-MALAGA,29,29085-SALARES,29085
4408,29-MALAGA,29,29086-SAYALONGA,29086
4409,29-MALAGA,29,29087-SEDELLA,29087
4410,29-MALAGA,29,29104-SERRATO,29104
4411,29-MALAGA,29,29088-SIERRA DE YEGUAS,29088
4412,29-MALAGA,29,29089-TEBA,29089
4413,29-MALAGA,29,29090-TOLOX,29090
4414,29-MALAGA,29,29103-TORREMOLINOS,29103
4415,29-MALAGA,29,29091-TORROX,29091
4416,29-MALAGA,29,29092-TOTALAN,29092
4417,29-MALAGA,29,29093-VALLE DE ABDALAJIS,29093
4418,29-MALAGA,29,29094-VELEZ MALAGA,29094
4419,29-MALAGA,29,29095-VILLANUEVA DE ALGAIDAS,29095
4420,29-MALAGA,29,29102-VILLANUEVA DE LA CONCEPCION,29102
4421,29-MALAGA,29,29098-VILLANUEVA DE TAPIA,29098
4422,29-MALAGA,29,29096-VILLANUEVA DEL ROSARIO,29096
4423,29-MALAGA,29,29097-VILLANUEVA DEL TRABUCO,29097
4424,29-MALAGA,29,29099-VIÑUELA,29099
4425,29-MALAGA,29,29100-YUNQUERA,29100
4426,30-MURCIA,30,30001-ABANILLA,30001
4427,30-MURCIA,30,30002-ABARAN,30002
4428,30-MURCIA,30,30003-AGUILAS,30003
4429,30-MURCIA,30,30004-ALBUDEITE,30004
4430,30-MURCIA,30,30005-ALCANTARILLA,30005
4431,30-MURCIA,30,30006-ALEDO,30006
4432,30-MURCIA,30,30007-ALGUAZAS,30007
4433,30-MURCIA,30,30008-ALHAMA DE MURCIA,30008
4434,30-MURCIA,30,30009-ARCHENA,30009
4435,30-MURCIA,30,30010-BENIEL,30010
4436,30-MURCIA,30,30011-BLANCA,30011
4437,30-MURCIA,30,30012-BULLAS,30012
4438,30-MURCIA,30,30013-CALASPARRA,30013
4439,30-MURCIA,30,30014-CAMPOS DEL RIO,30014
4440,30-MURCIA,30,30015-CARAVACA DE LA CRUZ,30015
4441,30-MURCIA,30,30017-CEHEGIN,30017
4442,30-MURCIA,30,30018-CEUTI,30018
4443,30-MURCIA,30,30019-CIEZA,30019
4444,30-MURCIA,30,30020-FORTUNA,30020
4445,30-MURCIA,30,30022-JUMILLA,30022
4446,30-MURCIA,30,30038-LAS TORRES DE COTILLAS,30038
4447,30-MURCIA,30,30023-LIBRILLA,30023
4448,30-MURCIA,30,30024-LORCA,30024
4449,30-MURCIA,30,30025-LORQUI,30025
4450,30-MURCIA,30,30045-LOS ALCAZARES,30045
4451,30-MURCIA,30,30026-MAZARRON,30026
4452,30-MURCIA,30,30027-MOLINA DE SEGURA,30027
4453,30-MURCIA,30,30028-MORATALLA,30028
4454,30-MURCIA,30,30029-MULA,30029
4455,30-MURCIA,30,30030-MURCIA,30030
4456,30-MURCIA,30,30031-OJOS,30031
4457,30-MURCIA,30,30032-PLIEGO,30032
4458,30-MURCIA,30,30033-PUERTO LUMBRERAS,30033
4459,30-MURCIA,30,30034-RICOTE,30034
4460,30-MURCIA,30,30035-SAN JAVIER,30035
4461,30-MURCIA,30,30036-SAN PEDRO DEL PINATAR,30036
4462,30-MURCIA,30,30044-SANTOMERA,30044
4463,30-MURCIA,30,30037-TORRE PACHECO,30037
4464,30-MURCIA,30,30039-TOTANA,30039
4465,30-MURCIA,30,30040-ULEA,30040
4466,30-MURCIA,30,30042-VILLANUEVA DEL RIO SEGURA,30042
4467,30-MURCIA,30,30043-YECLA,30043
4468,32-OURENSE,32,32004-A ARNOIA,32004
4469,32-OURENSE,32,32015-A BOLA,32015
4470,32-OURENSE,32,32035-A GUDIÑA,32035
4471,32-OURENSE,32,32048-A MERCA,32048
4472,32-OURENSE,32,32049-A MEZQUITA,32049
4473,32-OURENSE,32,32060-A PEROXA,32060
4474,32-OURENSE,32,32064-A POBRA DE TRIVES,32064
4475,32-OURENSE,32,32073-A RUA,32073
4476,32-OURENSE,32,32081-A TEIXEIRA,32081
4477,32-OURENSE,32,32084-A VEIGA,32084
4478,32-OURENSE,32,32002-ALLARIZ,32002
4479,32-OURENSE,32,32003-AMOEIRO,32003
4480,32-OURENSE,32,32005-AVION,32005
4481,32-OURENSE,32,32006-BALTAR,32006
4482,32-OURENSE,32,32007-BANDE,32007
4483,32-OURENSE,32,32009-BARBADAS,32009
4484,32-OURENSE,32,32008-BAÑOS DE MOLGAS,32008
4485,32-OURENSE,32,32011-BEADE,32011
4486,32-OURENSE,32,32012-BEARIZ,32012
4487,32-OURENSE,32,32014-BOBORAS,32014
4488,32-OURENSE,32,32017-CALVOS DE RANDIN,32017
4489,32-OURENSE,32,32018-CARBALLEDA,32018
4490,32-OURENSE,32,32019-CARBALLEDA DE AVIA,32019
4491,32-OURENSE,32,32021-CARTELLE,32021
4492,32-OURENSE,32,32023-CASTRELO DE MIÑO,32023
4493,32-OURENSE,32,32022-CASTRELO DO VAL,32022
4494,32-OURENSE,32,32024-CASTRO CALDELAS,32024
4495,32-OURENSE,32,32025-CELANOVA,32025
4496,32-OURENSE,32,32026-CENLLE,32026
4497,32-OURENSE,32,32030-CHANDREXA DE QUEIXA,32030
4498,32-OURENSE,32,32027-COLES,32027
4499,32-OURENSE,32,32028-CORTEGADA,32028
4500,32-OURENSE,32,32029-CUALEDRO,32029
4501,32-OURENSE,32,32031-ENTRIMO,32031
4502,32-OURENSE,32,32032-ESGOS,32032
4503,32-OURENSE,32,32034-GOMESENDE,32034
4504,32-OURENSE,32,32039-LAROUCO,32039
4505,32-OURENSE,32,32040-LAZA,32040
4506,32-OURENSE,32,32041-LEIRO,32041
4507,32-OURENSE,32,32042-LOBEIRA,32042
4508,32-OURENSE,32,32043-LOBIOS,32043
4509,32-OURENSE,32,32044-MACEDA,32044
4510,32-OURENSE,32,32045-MANZANEDA,32045
4511,32-OURENSE,32,32046-MASIDE,32046
4512,32-OURENSE,32,32047-MELON,32047
4513,32-OURENSE,32,32050-MONTEDERRAMO,32050
4514,32-OURENSE,32,32051-MONTERREI,32051
4515,32-OURENSE,32,32052-MUIÑOS,32052
4516,32-OURENSE,32,32053-NOGUEIRA DE RAMUIN,32053
4517,32-OURENSE,32,32010-O BARCO DE VALDEORRAS,32010
4518,32-OURENSE,32,32016-O BOLO,32016
4519,32-OURENSE,32,32020-O CARBALLIÑO,32020
4520,32-OURENSE,32,32036-O IRIXO,32036
4521,32-OURENSE,32,32059-O PEREIRO DE AGUIAR,32059
4522,32-OURENSE,32,32054-OIMBRA,32054
4523,32-OURENSE,32,32013-OS BLANCOS,32013
4524,32-OURENSE,32,32900-OURENSE,32900
4525,32-OURENSE,32,32056-PADERNE DE ALLARIZ,32056
4526,32-OURENSE,32,32057-PADRENDA,32057
4527,32-OURENSE,32,32058-PARADA DE SIL,32058
4528,32-OURENSE,32,32061-PETIN,32061
4529,32-OURENSE,32,32062-PIÑOR,32062
4530,32-OURENSE,32,32065-PONTEDEVA,32065
4531,32-OURENSE,32,32063-PORQUEIRA,32063
4532,32-OURENSE,32,32066-PUNXIN,32066
4533,32-OURENSE,32,32067-QUINTELA DE LEIRADO,32067
4534,32-OURENSE,32,32068-RAIRIZ DE VEIGA,32068
4535,32-OURENSE,32,32069-RAMIRAS,32069
4536,32-OURENSE,32,32070-RIBADAVIA,32070
4537,32-OURENSE,32,32072-RIOS,32072
4538,32-OURENSE,32,32074-RUBIA,32074
4539,32-OURENSE,32,32075-SAN AMARO,32075
4540,32-OURENSE,32,32076-SAN CIBRAO DAS VIÑAS,32076
4541,32-OURENSE,32,32077-SAN CRISTOVO DE CEA,32077
4542,32-OURENSE,32,32071-SAN XOAN DE RIO,32071
4543,32-OURENSE,32,32078-SANDIAS,32078
4544,32-OURENSE,32,32079-SARREAUS,32079
4545,32-OURENSE,32,32080-TABOADELA,32080
4546,32-OURENSE,32,32082-TOEN,32082
4547,32-OURENSE,32,32083-TRASMIRAS,32083
4548,32-OURENSE,32,32085-VEREA,32085
4549,32-OURENSE,32,32086-VERIN,32086
4550,32-OURENSE,32,32087-VIANA DO BOLO,32087
4551,32-OURENSE,32,32088-VILAMARIN,32088
4552,32-OURENSE,32,32089-VILAMARTIN DE VALDEORRAS,32089
4553,32-OURENSE,32,32090-VILAR DE BARRIO,32090
4554,32-OURENSE,32,32091-VILAR DE SANTOS,32091
4555,32-OURENSE,32,32092-VILARDEVOS,32092
4556,32-OURENSE,32,32093-VILARIÑO DE CONSO,32093
4557,32-OURENSE,32,32033-XINZO DE LIMIA,32033
4558,32-OURENSE,32,32037-XUNQUEIRA DE AMBIA,32037
4559,32-OURENSE,32,32038-XUNQUEIRA DE ESPADANEDO,32038
4560,33-ASTURIAS,33,33001-ALLANDE,33001
4561,33-ASTURIAS,33,33002-ALLER,33002
4562,33-ASTURIAS,33,33003-AMIEVA,33003
4563,33-ASTURIAS,33,33004-AVILES,33004
4564,33-ASTURIAS,33,33005-BELMONTE DE MIRANDA,33005
4565,33-ASTURIAS,33,33006-BIMENES,33006
4566,33-ASTURIAS,33,33007-BOAL,33007
4567,33-ASTURIAS,33,33008-CABRALES,33008
4568,33-ASTURIAS,33,33009-CABRANES,33009
4569,33-ASTURIAS,33,33010-CANDAMO,33010
4570,33-ASTURIAS,33,33012-CANGAS DE ONIS,33012
4571,33-ASTURIAS,33,33011-CANGAS DEL NARCEA,33011
4572,33-ASTURIAS,33,33013-CARAVIA,33013
4573,33-ASTURIAS,33,33015-CASO,33015
4574,33-ASTURIAS,33,33016-CASTRILLON,33016
4575,33-ASTURIAS,33,33017-CASTROPOL,33017
4576,33-ASTURIAS,33,33018-COAÑA,33018
4577,33-ASTURIAS,33,33020-CORVERA DE ASTURIAS,33020
4578,33-ASTURIAS,33,33021-CUDILLERO,33021
4579,33-ASTURIAS,33,33022-DEGAÑA,33022
4580,33-ASTURIAS,33,33023-EL FRANCO,33023
4581,33-ASTURIAS,33,33026-GRADO,33026
4582,33-ASTURIAS,33,33027-GRANDAS DE SALIME,33027
4583,33-ASTURIAS,33,33028-IBIAS,33028
4584,33-ASTURIAS,33,33029-ILLANO,33029
4585,33-ASTURIAS,33,33030-ILLAS,33030
4586,33-ASTURIAS,33,33031-LANGREO,33031
4587,33-ASTURIAS,33,33054-LAS REGUERAS,33054
4588,33-ASTURIAS,33,33032-LAVIANA,33032
4589,33-ASTURIAS,33,33033-LENA,33033
4590,33-ASTURIAS,33,33035-LLANERA,33035
4591,33-ASTURIAS,33,33036-LLANES,33036
4592,33-ASTURIAS,33,33037-MIERES,33037
4593,33-ASTURIAS,33,33038-MORCIN,33038
4594,33-ASTURIAS,33,33039-MUROS DE NALON,33039
4595,33-ASTURIAS,33,33040-NAVA,33040
4596,33-ASTURIAS,33,33041-NAVIA,33041
4597,33-ASTURIAS,33,33042-NOREÑA,33042
4598,33-ASTURIAS,33,33043-ONIS,33043
4599,33-ASTURIAS,33,33900-OVIEDO,33900
4600,33-ASTURIAS,33,33045-PARRES,33045
4601,33-ASTURIAS,33,33048-PESOZ,33048
4602,33-ASTURIAS,33,33046-PEÑAMELLERA ALTA,33046
4603,33-ASTURIAS,33,33047-PEÑAMELLERA BAJA,33047
4604,33-ASTURIAS,33,33049-PILOÑA,33049
4605,33-ASTURIAS,33,33050-PONGA,33050
4606,33-ASTURIAS,33,33051-PRAVIA,33051
4607,33-ASTURIAS,33,33052-PROAZA,33052
4608,33-ASTURIAS,33,33053-QUIROS,33053
4609,33-ASTURIAS,33,33055-RIBADEDEVA,33055
4610,33-ASTURIAS,33,33056-RIBADESELLA,33056
4611,33-ASTURIAS,33,33057-RIBERA DE ARRIBA,33057
4612,33-ASTURIAS,33,33058-RIOSA,33058
4613,33-ASTURIAS,33,33059-SALAS,33059
4614,33-ASTURIAS,33,33061-SAN MARTIN DE OSCOS,33061
4615,33-ASTURIAS,33,33060-SAN MARTIN DEL REY AURELIO,33060
4616,33-ASTURIAS,33,33063-SAN TIRSO DE ABRES,33063
4617,33-ASTURIAS,33,33062-SANTA EULALIA DE OSCOS,33062
4618,33-ASTURIAS,33,33064-SANTO ADRIANO,33064
4619,33-ASTURIAS,33,33065-SARIEGO,33065
4620,33-ASTURIAS,33,33066-SIERO,33066
4621,33-ASTURIAS,33,33067-SOBRESCOBIO,33067
4622,33-ASTURIAS,33,33068-SOMIEDO,33068
4623,33-ASTURIAS,33,33069-SOTO DEL BARCO,33069
4624,33-ASTURIAS,33,33070-TAPIA DE CASARIEGO,33070
4625,33-ASTURIAS,33,33071-TARAMUNDI,33071
4626,33-ASTURIAS,33,33072-TEVERGA,33072
4627,33-ASTURIAS,33,33073-TINEO,33073
4628,33-ASTURIAS,33,33034-VALDES,33034
4629,33-ASTURIAS,33,33074-VEGADEO,33074
4630,33-ASTURIAS,33,33075-VILLANUEVA DE OSCOS,33075
4631,33-ASTURIAS,33,33077-VILLAYON,33077
4632,33-ASTURIAS,33,33078-YERNES Y TAMEZA,33078
4633,34-PALENCIA,34,34001-ABARCA DE CAMPOS,34001
4634,34-PALENCIA,34,34003-ABIA DE LAS TORRES,34003
4635,34-PALENCIA,34,34004-AGUILAR DE CAMPOO,34004
4636,34-PALENCIA,34,34005-ALAR DEL REY,34005
4637,34-PALENCIA,34,34006-ALBA DE CERRATO,34006
4638,34-PALENCIA,34,34009-AMAYUELAS DE ARRIBA,34009
4639,34-PALENCIA,34,34010-AMPUDIA,34010
4640,34-PALENCIA,34,34011-AMUSCO,34011
4641,34-PALENCIA,34,34012-ANTIGUEDAD,34012
4642,34-PALENCIA,34,34015-ARCONADA,34015
4643,34-PALENCIA,34,34017-ASTUDILLO,34017
4644,34-PALENCIA,34,34018-AUTILLA DEL PINO,34018
4645,34-PALENCIA,34,34019-AUTILLO DE CAMPOS,34019
4646,34-PALENCIA,34,34020-AYUELA,34020
4647,34-PALENCIA,34,34022-BALTANAS,34022
4648,34-PALENCIA,34,34024-BAQUERIN DE CAMPOS,34024
4649,34-PALENCIA,34,34025-BARCENA DE CAMPOS,34025
4650,34-PALENCIA,34,34027-BARRUELO DE SANTULLAN,34027
4651,34-PALENCIA,34,34028-BASCONES DE OJEDA,34028
4652,34-PALENCIA,34,34029-BECERRIL DE CAMPOS,34029
4653,34-PALENCIA,34,34031-BELMONTE DE CAMPOS,34031
4654,34-PALENCIA,34,34032-BERZOSILLA,34032
4655,34-PALENCIA,34,34033-BOADA DE CAMPOS,34033
4656,34-PALENCIA,34,34035-BOADILLA DE RIOSECO,34035
4657,34-PALENCIA,34,34034-BOADILLA DEL CAMINO,34034
4658,34-PALENCIA,34,34036-BRAÑOSERA,34036
4659,34-PALENCIA,34,34037-BUENAVISTA DE VALDAVIA,34037
4660,34-PALENCIA,34,34038-BUSTILLO DE LA VEGA,34038
4661,34-PALENCIA,34,34039-BUSTILLO DEL PARAMO DE CARRION,34039
4662,34-PALENCIA,34,34041-CALAHORRA DE BOEDO,34041
4663,34-PALENCIA,34,34042-CALZADA DE LOS MOLINOS,34042
4664,34-PALENCIA,34,34045-CAPILLAS,34045
4665,34-PALENCIA,34,34046-CARDEÑOSA DE VOLPEJERA,34046
4666,34-PALENCIA,34,34047-CARRION DE LOS CONDES,34047
4667,34-PALENCIA,34,34048-CASTIL DE VELA,34048
4668,34-PALENCIA,34,34049-CASTREJON DE LA PEÑA,34049
4669,34-PALENCIA,34,34050-CASTRILLO DE DON JUAN,34050
4670,34-PALENCIA,34,34051-CASTRILLO DE ONIELO,34051
4671,34-PALENCIA,34,34052-CASTRILLO DE VILLAVEGA,34052
4672,34-PALENCIA,34,34053-CASTROMOCHO,34053
4673,34-PALENCIA,34,34056-CERVATOS DE LA CUEZA,34056
4674,34-PALENCIA,34,34057-CERVERA DE PISUERGA,34057
4675,34-PALENCIA,34,34058-CEVICO DE LA TORRE,34058
4676,34-PALENCIA,34,34059-CEVICO NAVERO,34059
4677,34-PALENCIA,34,34060-CISNEROS,34060
4678,34-PALENCIA,34,34061-COBOS DE CERRATO,34061
4679,34-PALENCIA,34,34062-COLLAZOS DE BOEDO,34062
4680,34-PALENCIA,34,34063-CONGOSTO DE VALDAVIA,34063
4681,34-PALENCIA,34,34064-CORDOVILLA LA REAL,34064
4682,34-PALENCIA,34,34066-CUBILLAS DE CERRATO,34066
4683,34-PALENCIA,34,34067-DEHESA DE MONTEJO,34067
4684,34-PALENCIA,34,34068-DEHESA DE ROMANOS,34068
4685,34-PALENCIA,34,34069-DUEÑAS,34069
4686,34-PALENCIA,34,34070-ESPINOSA DE CERRATO,34070
4687,34-PALENCIA,34,34071-ESPINOSA DE VILLAGONZALO,34071
4688,34-PALENCIA,34,34072-FRECHILLA,34072
4689,34-PALENCIA,34,34073-FRESNO DEL RIO,34073
4690,34-PALENCIA,34,34074-FROMISTA,34074
4691,34-PALENCIA,34,34076-FUENTES DE NAVA,34076
4692,34-PALENCIA,34,34077-FUENTES DE VALDEPERO,34077
4693,34-PALENCIA,34,34079-GRIJOTA,34079
4694,34-PALENCIA,34,34080-GUARDO,34080
4695,34-PALENCIA,34,34081-GUAZA DE CAMPOS,34081
4696,34-PALENCIA,34,34082-HERMEDES DE CERRATO,34082
4697,34-PALENCIA,34,34083-HERRERA DE PISUERGA,34083
4698,34-PALENCIA,34,34084-HERRERA DE VALDECAÑAS,34084
4699,34-PALENCIA,34,34086-HONTORIA DE CERRATO,34086
4700,34-PALENCIA,34,34087-HORNILLOS DE CERRATO,34087
4701,34-PALENCIA,34,34088-HUSILLOS,34088
4702,34-PALENCIA,34,34089-ITERO DE LA VEGA,34089
4703,34-PALENCIA,34,34166-LA PERNIA,34166
4704,34-PALENCIA,34,34140-LA PUEBLA DE VALDAVIA,34140
4705,34-PALENCIA,34,34175-LA SERNA,34175
4706,34-PALENCIA,34,34093-LA VID DE OJEDA,34093
4707,34-PALENCIA,34,34091-LAGARTOS,34091
4708,34-PALENCIA,34,34092-LANTADILLA,34092
4709,34-PALENCIA,34,34094-LEDIGOS,34094
4710,34-PALENCIA,34,34090-LOMA DE UCIEZA,34090
